ID,predicted_label,correct_prediction,epistemic_uncertainty
235,4,False,0.0011205971
236,4,False,0.00092295563
237,4,False,0.0008363387
238,4,False,0.0008322657
239,4,False,0.0012767463
240,4,False,0.00063256733
241,4,False,0.00046191958
242,4,True,0.0013169221
243,4,False,0.001407299
244,4,False,0.0015905541
245,4,False,0.0013596532
246,4,False,0.0010865971
247,4,False,0.0011131191
248,4,False,0.00054044725
249,4,True,0.0008866235
250,4,True,0.0016344602
251,4,False,0.0012525005
252,4,False,0.0013002486
253,4,False,0.0011725391
254,4,False,0.0011601817
255,4,True,0.0011071931
256,4,False,0.0011154293
257,4,False,0.00086513214
258,4,True,0.0010455591
259,4,True,0.0008919268
260,4,False,0.0006393587
261,4,True,0.0008063612
262,4,False,0.0014719755
263,4,False,0.0011002041
264,4,False,0.0013043903
265,4,False,0.001072788
266,4,True,0.0016472447
267,4,False,0.0008142282
268,4,True,0.001539514
269,4,False,0.0007060898
270,4,False,0.0011525763
271,4,False,0.0010537584
272,4,False,0.0010933684
273,4,True,0.0010069903
274,4,False,0.0009751472
275,4,False,0.0012745208
276,4,False,0.0009946548
277,4,False,0.0012238404
278,4,False,0.0009211581
279,4,False,0.00068758306
280,4,False,0.00096889195
281,4,False,0.0013878174
282,4,False,0.0015291041
283,4,False,0.0009889583
284,4,False,0.0019421321
285,4,False,0.0013225581
286,4,True,0.00080426555
287,4,False,0.00050484826
288,4,False,0.0013958164
289,4,False,0.0015125077
290,4,False,0.001443796
291,4,False,0.00077942095
292,4,False,0.0011842395
293,4,True,0.0011123673
294,4,True,0.0009733974
295,4,False,0.0012794122
296,4,True,0.00092936365
297,4,False,0.0011122545
298,4,True,0.00054005394
299,4,False,0.00087512896
300,4,True,0.0010713646
