ID,predicted_label,correct_prediction,epistemic_uncertainty
110,4,False,0.0005994545
111,4,False,0.00047387305
112,4,True,0.00035264323
113,4,False,0.00058172375
114,4,True,0.00072912785
115,4,False,0.0006705768
116,4,True,0.00045034973
117,4,False,0.000590032
118,4,False,0.0014024848
119,4,True,0.0005185214
120,4,False,0.00046367463
121,4,False,0.00083989836
122,4,False,0.0011339879
123,4,False,0.0007127472
124,4,False,0.00067340594
125,4,False,0.00073958084
126,4,False,0.0006319111
127,4,True,0.0008344671
128,4,False,0.0006253473
129,4,False,0.0008448278
130,4,False,0.0013017292
131,4,False,0.00059217674
132,4,False,0.00056782947
133,4,False,0.00083801197
134,4,True,0.0007937097
135,4,True,0.0009061247
136,4,False,0.00057322637
137,4,False,0.0010636227
138,4,True,0.000613772
139,4,False,0.00084629544
140,4,False,0.0009502483
141,4,False,0.0011002703
142,4,True,0.0006736979
143,4,False,0.00067827996
144,4,False,0.001175335
145,4,False,0.0004039541
146,4,False,0.00095224014
147,4,False,0.0010074769
148,4,False,0.0002497063
149,4,False,0.00071687845
150,4,False,0.00041687363
151,4,True,0.000992982
152,4,True,0.0006131959
153,4,False,0.0008309641
154,4,False,0.00065150677
155,4,True,0.000703687
156,4,False,0.0013943341
157,4,False,0.0004128197
158,4,False,0.0006977099
159,4,False,0.0004708077
160,4,True,0.00046222864
161,4,True,0.0003720931
162,4,False,0.00054709904
163,4,False,0.0008433942
164,4,False,0.0007513103
165,4,False,0.0013035275
166,4,False,0.000632737
167,4,False,0.00055703905
168,4,True,0.0006237723
169,4,True,0.0007661203
170,4,False,0.00057791756
171,4,True,0.0014250216
172,4,False,0.00040842692
173,4,False,0.000877667
174,4,False,0.0005723324
175,4,False,0.0008537361
176,4,False,0.0010520595
177,4,False,0.0006204851
178,4,True,0.0006970063
179,4,False,0.00132949
180,4,True,0.00091196335
181,4,True,0.0009513596
182,4,False,0.0007011716
183,4,True,0.0009227575
184,4,False,0.0010527797
185,4,False,0.00041935098
186,4,False,0.00075006153
187,4,False,0.00088644004
188,4,False,0.0009949912
189,4,False,0.001058617
190,4,False,0.00067250064
191,4,False,0.00089386315
192,4,False,0.00042650022
193,4,False,0.0006597747
194,4,False,0.0008188558
195,4,False,0.00085520337
196,4,False,0.0012511017
197,4,False,0.00056284876
198,4,False,0.00091854203
199,4,True,0.00058560487
200,4,True,0.0012840399
201,4,False,0.0005005361
202,4,False,0.00037183004
203,4,False,0.00091571436
204,4,False,0.00042708698
205,4,False,0.000591635
206,4,False,0.0007141462
207,4,False,0.00060179614
208,4,False,0.0011591573
209,4,True,0.00050802756
210,4,False,0.0008029965
211,4,True,0.0009223809
212,4,False,0.00070034363
213,4,False,0.00065711024
214,4,False,0.0003527544
215,4,True,0.0008007661
216,4,True,0.0009109695
217,4,False,0.00039732407
218,4,True,0.0008609255
219,4,True,0.00050903874
220,4,False,0.00069368375
221,4,False,0.0007615033
222,4,False,0.000604918
223,4,False,0.000772869
224,4,False,0.00023025589
225,4,True,0.0011833853
226,4,True,0.001156476
227,4,False,0.0005399241
228,4,True,0.0011020688
229,4,False,0.0008973677
230,4,True,0.0011162066
231,4,False,0.0008399551
232,4,False,0.0010521878
233,4,False,0.0008853033
234,4,False,0.0006112841
235,4,False,0.0008305032
236,4,False,0.0010646149
237,4,False,0.000742342
238,4,False,0.0003112362
239,4,False,0.0008161627
240,4,False,0.00035055834
241,4,False,0.00058112474
242,4,True,0.0004708174
243,4,False,0.0011104132
244,4,False,0.0007373234
245,4,False,0.00050374295
246,4,False,0.0007886057
247,4,False,0.0009924338
248,4,False,0.0010291198
249,4,True,0.0009731314
250,4,True,0.00066760136
251,4,False,0.00082222826
252,4,False,0.00073147117
253,4,False,0.0008775045
254,4,False,0.0008752816
255,4,True,0.0004754873
256,4,False,0.00047809005
257,4,False,0.0017655678
258,4,True,0.00044295698
259,4,True,0.0005445921
260,4,False,0.0008129459
261,4,True,0.00083877705
262,4,False,0.00085074786
263,4,False,0.00045504412
264,4,False,0.00043824306
265,4,False,0.0013659664
266,4,True,0.0005015422
267,4,False,0.00077290816
268,4,True,0.00069517
269,4,False,0.00061120914
270,4,False,0.0008545418
271,4,False,0.0013462396
272,4,False,0.00078298
273,4,True,0.0010611233
274,4,False,0.0008483153
275,4,False,0.00097563275
276,4,False,0.0005496098
277,4,False,0.0011912554
278,4,False,0.0010304427
279,4,False,0.0005194154
280,4,False,0.00044717532
281,4,False,0.00061929016
282,4,False,0.0007950502
283,4,False,0.0006298454
284,4,False,0.0013583903
285,4,False,0.0015748665
286,4,True,0.0007506069
287,4,False,0.0009098911
288,4,False,0.0009298456
289,4,False,0.0009979528
290,4,False,0.0004268915
291,4,False,0.00072480633
292,4,False,0.0004982742
293,4,True,0.0009507563
294,4,True,0.0005349841
295,4,False,0.00076042133
296,4,True,0.00063157437
297,4,False,0.00038126748
298,4,True,0.0005118033
299,4,False,0.0009249836
300,4,True,0.0007886247
