ID,predicted_label,correct_prediction,epistemic_uncertainty
149,4,False,0.0005423549
150,0,False,0.0004383057
151,0,False,0.0005440855
152,4,True,0.0003694503
153,4,False,0.00030096856
154,4,False,0.0005890045
155,4,True,0.00033081605
156,0,False,0.00076053437
157,4,False,0.000523367
158,0,False,0.0007719368
159,0,False,0.00062311906
160,0,False,0.0007182991
161,4,True,0.00069890975
162,0,False,0.0008645685
163,4,False,0.00050720567
164,0,True,0.00068675855
165,0,False,0.0005720547
166,0,True,0.00073981244
167,0,False,0.00056939566
168,4,True,0.00055338163
169,4,True,0.0005835843
170,0,True,0.00036480662
171,0,False,0.00035497686
172,4,False,0.0005388405
173,4,False,0.0006609309
174,0,False,0.00070340646
175,4,False,0.0007758393
176,4,False,0.0011829799
177,0,True,0.0006941176
178,0,False,0.0007679361
179,4,False,0.00072033296
180,0,False,0.00047290736
181,0,False,0.0007130272
182,0,False,0.00080692326
183,4,True,0.0005864869
184,4,False,0.00040387845
185,0,False,0.00072145555
186,4,False,0.0006649717
187,0,False,0.00019774544
188,0,False,0.00039159507
189,4,False,0.0004823336
190,4,False,0.00031174286
191,0,False,0.00056511146
192,0,True,0.0008681888
193,4,False,0.0004626904
194,4,False,0.00059367064
195,0,False,0.00029657062
196,0,False,0.0008483983
197,0,False,0.00030291936
198,0,False,0.0005600677
199,4,True,0.00041327512
200,4,True,0.00046118122
201,4,False,0.00042308285
202,0,False,0.0003457376
203,0,False,0.00038989278
204,0,False,0.00052176707
205,4,False,0.00036432146
206,0,True,0.0007007208
207,4,False,0.00082522264
208,4,False,0.0004555881
209,4,True,0.0004073196
210,0,True,0.0006282041
211,4,True,0.00075843604
212,4,False,0.0009295036
213,4,False,0.00041881696
214,4,False,0.000737784
215,0,False,0.00090538024
216,0,False,0.0003380714
217,0,False,0.00075271045
218,4,True,0.0008401572
219,4,True,0.00043693662
220,4,False,0.00031133406
221,0,True,0.00043403887
222,4,False,0.0004041986
223,4,False,0.00063812954
224,0,False,0.0006223218
225,0,False,0.00070055947
226,0,False,0.0006167731
227,4,False,0.000396385
228,4,True,0.0006910087
229,4,False,0.00037677403
230,0,False,0.00054151245
231,4,False,0.00084985484
232,4,False,0.00066051877
233,4,False,0.00060637656
234,4,False,0.00072502607
235,0,False,0.00060918473
236,4,False,0.0004938652
237,0,False,0.00040841708
238,4,False,0.0007133128
239,0,False,0.0008172154
240,0,False,0.00040536636
241,0,False,0.00032236506
242,4,True,0.0004932379
243,0,False,0.0005273196
244,4,False,0.0007794165
245,4,False,0.00043778046
246,0,False,0.0004029241
247,0,False,0.00067549373
248,0,False,0.00058862206
249,4,True,0.0008552778
250,4,True,0.0005002948
251,4,False,0.00074874714
252,4,False,0.00028545642
253,4,False,0.0005796572
254,4,False,0.0008189991
255,0,False,0.0006495269
256,0,False,0.0005124249
257,4,False,0.00028201405
258,4,True,0.00038540177
259,0,False,0.0007543321
260,0,False,0.00042559806
261,4,True,0.0005388165
262,4,False,0.00087100524
263,4,False,0.0005344282
264,4,False,0.000745511
265,4,False,0.00053548056
266,4,True,0.0008155982
267,4,False,0.0005190811
268,4,True,0.0002301593
269,4,False,0.00067173335
270,4,False,0.0003335934
271,4,False,0.0006339496
272,4,False,0.0005905449
273,4,True,0.0009534865
274,4,False,0.0007350843
275,4,False,0.00042574995
276,0,False,0.00037223138
277,0,False,0.0004779672
278,0,False,0.0003941635
279,4,False,0.0005463568
280,4,False,0.00040746725
281,0,True,0.00053486775
282,0,False,0.000567228
283,4,False,0.0005486257
284,4,False,0.00080251996
285,0,True,0.00054435746
286,0,False,0.00046636962
287,4,False,0.00029754732
288,4,False,0.00057161733
289,0,False,0.00082875113
290,0,False,0.0008696929
291,0,False,0.00029584323
292,4,False,0.0006101862
293,4,True,0.0006704119
294,4,True,0.00029230362
295,4,False,0.0005338933
296,4,True,0.0003217025
297,0,False,0.0004633163
298,4,True,0.00059542584
299,0,False,0.00038275798
300,0,False,0.0002533
